Order,Family,Subfamily,Tribe,Genus,Subgenus,Species,GenusAndSpecies,TaxonomicAuthority,Albania,Andorra,Austria,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Faroe Islands,Finland,Finland - Åland Islands,Finland - Mainland,France,France - Corsica,France - Mainland,Germany,Gibraltar,Greece,Greece - East Aegean Islands,Greece - Kriti,Greece - Mainland,Hungary,Iceland,Ireland,Isle of Man,Italy,Italy - Mainland,Italy - Sardegna,Italy - Sicily,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Moldova,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Portugal - Azores,Portugal - Madeira,Portugal - Mainland,Romania,Russian Federation - European Russia,Serbia,Slovakia,Slovenia,Spain,Spain - Balearic Islands,Spain - Canary Islands,Spain - Mainland,Sweden,Switzerland,Turkey - European part,Ukraine,Ukraine - Krym,Ukraine - Main part,United Kingdom,United Kingdom - Great Britain,United Kingdom - Northern Ireland
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Gyrodromella ,aegaeicum ,Chelostoma aegaeicum,"Müller, 2012",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Foveosmia ,campanularum,Chelostoma campanularum,"(Kirby, 1802)",P,P,P,P,P,A,P,P,A,P,P,P,A,P,P,P,P,A,P,P,A,P,A,A,P,P,A,A,A,P,P,A,P,P,P,P,P,A,A,A,P,P,P,P,P,A,A,P,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,P,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Chelostoma ,comosum,Chelostoma comosum,"Müller, 2012",A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Chelostoma ,diodon,Chelostoma diodon,"Schletterer, 1889",A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Foveosmia ,distinctum,Chelostoma distinctum,"(Stoeckhert, 1929)",A,P,P,P,P,P,P,P,A,P,A,P,A,A,A,A,P,A,P,P,A,P,A,A,P,P,A,A,A,P,P,A,A,P,P,P,P,A,A,A,P,P,A,P,P,A,A,P,P,P,P,P,P,P,P,A,P,A,P,A,P,P,P,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Chelostoma ,edentulum,Chelostoma edentulum,"Pérez, 1895",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Chelostoma ,emarginatum,Chelostoma emarginatum,"(Nylander, 1856)",A,A,P,A,A,P,P,P,A,P,A,A,A,A,A,A,P,A,P,A,A,P,P,P,P,P,A,A,A,P,P,P,P,A,A,A,A,A,A,P,A,P,A,A,P,A,A,P,P,A,P,P,P,P,A,A,P,A,P,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Chelostoma ,florisomne,Chelostoma florisomne,"(Linnaeus, 1758)",P,P,P,P,P,P,P,P,A,P,P,P,A,P,P,P,P,A,P,P,A,P,A,A,P,P,A,A,A,P,P,A,A,P,P,P,P,A,P,A,P,A,P,P,P,A,A,P,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,P,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Foveosmia ,forcipatum,Chelostoma forcipatum,"(Benoist, 1928)",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Foveosmia ,foveolatum,Chelostoma foveolatum,"(Morawitz, 1868)",P,P,P,A,A,P,P,P,A,A,A,A,A,A,A,A,P,A,P,RE,A,P,P,A,P,P,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,P,P,P,P,P,P,P,A,A,P,A,P,A,P,P,P,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Chelostoma ,grande,Chelostoma grande,"(Nylander, 1852)",A,A,P,A,A,A,P,A,A,A,A,A,A,A,A,A,P,A,P,A,A,P,A,A,P,P,A,A,A,P,P,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,P,A,A,A,A,A,P,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Gyrodromella ,handlirschi,Chelostoma handlirschi,"Schletterer, 1889",A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Foveosmia ,hellenicum,Chelostoma hellenicum,"(Benoist, 1938)",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Foveosmia ,incognitum,Chelostoma incognitum,"Müller, 2012",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Foveosmia ,laticaudum,Chelostoma laticaudum,"(Benoist, 1938)",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Foveosmia ,longifacies,Chelostoma longifacies,"Müller, 2012",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Chelostoma ,lucens,Chelostoma lucens,"(Benoist, 1928)",A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Chelostoma ,mocsaryi,Chelostoma mocsaryi,"Schletterer, 1889",A,A,A,A,A,A,P,P,P,A,A,A,A,A,A,A,P,A,P,A,A,P,P,P,P,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,P,A,P,A,A,A,A,A,A,A,P,P,P,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Gyrodromella ,nasutum,Chelostoma nasutum,"Pérez, 1895",A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,P,A,P,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Gyrodromella ,rapunculi,Chelostoma rapunculi,"(Lepeletier, 1841)",A,P,P,P,P,A,P,P,A,P,P,P,A,P,P,P,P,P,P,P,A,P,A,A,P,P,A,A,A,P,P,A,P,P,P,P,P,A,A,P,P,P,A,P,P,A,A,P,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Chelostoma ,stefanii,Chelostoma stefanii,"Nobile, 1995",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Foveosmia ,styriacum,Chelostoma styriacum,"Schwarz & Gusenleitner, 1999",A,A,P,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,P,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,Chelostoma ,transversum,Chelostoma transversum,"(Friese, 1897)",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Chelostoma,incertae sedis,ventrale,Chelostoma ventrale,"Schletterer, 1889",A,A,P,A,A,A,P,P,A,RE,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,P,A,A,A,A,P,A,P,P,P,A,A,A,A,A,A,A,P,A,P,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,acanthopyga,Coelioxys acanthopyga,"Alfken, 1940",A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,acanthurus,Coelioxys acanthurus,"(Illiger, 1806)",A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,P,P,P,A,A,P,A,P,P,P,A,A,A,P,P,P,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,P,A,A,P,A,A,P,A,A,A,P,A,P,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Austrocleptria,afer,Coelioxys afer,"Lepeletier, 1841",A,A,P,A,P,A,P,P,P,P,A,A,A,A,A,A,P,P,P,P,A,P,P,A,P,P,A,A,A,P,P,P,P,A,A,P,P,P,A,A,P,A,A,P,P,A,A,P,P,P,P,P,P,P,P,A,P,A,P,A,P,P,P,RE,RE,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Paracoelioxys,alatus,Coelioxys alatus,"Förster, 1853",A,A,P,P,P,P,P,A,A,P,A,P,A,P,A,P,P,A,P,P,A,A,A,A,A,P,A,A,A,P,P,A,A,P,A,P,A,A,A,A,P,A,A,P,A,A,A,A,P,P,P,P,P,A,A,A,A,P,P,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,argenteus,Coelioxys argenteus,"Lepeletier, 1841",A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,P,A,P,A,A,P,P,A,P,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,P,A,P,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,artemis,Coelioxys artemis,"Schwarz, 2001",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Rozeniana,aurolimbatus,Coelioxys aurolimbatus,"Förster, 1853",P,A,P,A,P,A,P,P,A,P,A,RE,A,RE,A,RE,P,A,P,P,A,P,A,A,P,P,A,A,A,P,P,A,P,P,A,P,P,A,A,A,P,A,A,P,P,A,A,P,P,P,P,P,P,P,A,A,P,A,P,A,P,P,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,brevis,Coelioxys brevis,"Eversmann, 1852",A,A,P,A,A,A,P,A,P,RE,A,A,A,A,A,A,P,P,P,P,A,P,A,A,P,P,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,P,P,A,A,P,P,P,P,P,A,P,A,A,P,A,A,A,P,P,P,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,caudatus,Coelioxys caudatus,"Spinola, 1838",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,P,A,A,P,P,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,P,P,A,P,A,P,A,A,P,A,A,A,P,P,P,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Melissoctonia,conoideus,Coelioxys conoideus,"(Illiger, 1806)",A,A,P,P,P,P,P,A,P,P,P,P,A,P,A,P,P,P,P,P,A,P,A,A,P,P,A,A,A,P,P,P,P,P,A,P,P,A,A,A,P,A,A,P,P,A,A,P,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,P,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,coturnix,Coelioxys coturnix,"Pérez, 1884",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Liothyrapis ,decipiens,Coelioxys decipiens,"Spinola, 1838",A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,echinatus,Coelioxys echinatus,"Förster, 1853",A,A,P,A,A,A,P,A,P,P,A,A,A,A,A,A,P,A,P,P,A,P,A,A,P,P,A,A,A,P,P,P,P,A,A,A,P,A,A,A,A,A,A,P,P,A,A,P,P,P,P,P,P,P,A,A,P,A,P,A,P,P,P,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,elegantulus,Coelioxys elegantulus,"Alfken, 1934",A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,elongatulus,Coelioxys elongatulus,"Alfken, 1938",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,P,P,P,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Paracoelioxys,elongatus,Coelioxys elongatus,"Lepeletier, 1841",A,A,P,P,P,A,P,A,A,P,P,P,A,P,P,P,P,A,P,P,A,P,A,A,P,P,A,P,A,P,P,A,P,P,P,P,A,A,A,A,P,A,P,P,P,A,A,P,P,P,A,P,P,P,P,A,P,P,P,A,P,P,P,P,P,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,elsei,Coelioxys elsei,"Schwarz, 2001",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,emarginatus,Coelioxys emarginatus,"Förster, 1853",A,A,A,A,RE,P,A,A,A,RE,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,P,P,A,P,A,A,P,A,RE,A,P,P,P,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,haemorrhoa,Coelioxys haemorrhoa,"Förster, 1853",A,A,P,A,A,A,A,P,P,A,A,A,A,A,A,A,P,P,P,A,A,P,A,A,P,P,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,P,A,P,P,A,P,A,A,P,A,A,A,P,P,P,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Paracoelioxys,inermis,Coelioxys inermis,"(Kirby, 1802)",A,A,P,P,P,A,A,P,P,P,P,P,A,P,P,P,P,P,P,P,A,P,A,A,P,P,A,P,A,P,P,P,P,P,P,P,P,A,P,A,P,A,P,P,P,A,A,P,P,P,P,P,P,P,P,A,P,P,P,A,P,P,P,P,P,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,incertae sedis,lanceolatus,Coelioxys lanceolatus,"Nylander, 1852",A,A,P,A,A,A,A,A,A,A,A,P,A,P,A,P,P,A,P,P,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,P,A,A,A,P,A,A,P,P,P,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Paracoelioxys,mandibularis,Coelioxys mandibularis,"Nylander, 1848",A,A,P,P,P,A,A,A,A,P,P,P,A,P,P,P,P,P,P,P,A,P,A,A,P,P,A,A,A,P,P,A,P,P,A,P,P,A,A,A,P,A,P,P,A,A,A,A,P,P,P,P,P,P,P,A,P,P,P,A,P,P,P,P,P,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,mielbergi,Coelioxys mielbergi,"Morawitz, 1880",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,incertae sedis,obtusispina,Coelioxys obtusispina,"Thomson, 1872",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,obtusus,Coelioxys obtusus,"Pérez, 1884",A,A,P,A,P,A,A,P,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,P,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,P,P,P,P,P,A,A,P,A,A,A,P,P,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Paracoelioxys,osmiae,Coelioxys osmiae,"Alfken, 1928",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Allocoelioxys ,polycentris,Coelioxys polycentris,"Förster, 1853",A,A,P,A,A,A,A,A,P,RE,A,A,A,A,A,A,P,A,P,P,A,P,A,A,P,P,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,P,P,A,P,P,P,P,A,A,P,A,A,A,P,P,P,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Coelioxys ,quadridentatus,Coelioxys quadridentatus,"(L., 1758)",A,A,P,P,P,A,A,P,A,P,P,P,A,P,P,P,P,A,P,P,A,A,A,A,A,P,A,A,A,P,P,A,P,P,P,P,P,A,A,A,P,A,P,P,P,A,A,P,P,P,P,P,P,P,A,A,P,P,P,A,P,P,A,P,P,A
Hymenoptera,Megachilidae,Megachilinae,Megachilini,Coelioxys,Rozeniana,rufescens,Coelioxys rufescens,"Lepeletier & Serville, 1825",A,A,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,A,P,P,A,A,A,A,A,P,A,A,A,P,P,A,A,P,P,P,P,A,A,A,P,A,P,P,A,A,A,A,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,P,A
Hymenoptera,Megachilidae,Megachilinae,Dioxyini,Dioxys,,ardens,Dioxys ardens,"Gerstaecker, 1869",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Dioxyini,Dioxys,,atlanticus,Dioxys atlanticus,"Saunders, 1904",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Dioxyini,Dioxys,,cinctus,Dioxys cinctus,"(Jurine, 1807)",P,A,P,A,A,A,A,A,P,P,A,A,A,A,A,A,P,P,P,A,A,P,A,P,P,P,A,A,A,P,P,P,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,P,A,A,P,P,P,P,A,P,A,P,A,P,P,P,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Dioxyini,Dioxys,,lanzarotensis,Dioxys lanzarotensis,"Tkalců, 2001",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Dioxyini,Dioxys,,moestus,Dioxys moestus,"Costa, 1883",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,P,A,A,P,A,A,A,A,P,A,P,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Dioxyini,Dioxys,,pumilus,Dioxys pumilus,"Gerstaecker, 1869",A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Dioxyini,Ensliniana,,bidentata,Ensliniana bidentata,"(Friese, 1899)",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Anthidiini,Eoanthidium,Eoanthidium ,clypeare,Eoanthidium clypeare,"(Morawitz, 1874)",A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Anthidiini,Eoanthidium,Eoanthidium ,insulare,Eoanthidium insulare,"(Morawitz, 1874)",A,A,A,A,A,A,P,P,P,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Anthidiini,Eoanthidium,Eoanthidium ,nasiculum,Eoanthidium nasiculum,"Pasteels, 1969",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Anthidiini,Eoanthidium,Eoanthidium ,pasteelsi,Eoanthidium pasteelsi,"(Warncke, 1980)",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,P,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Haetosmia,,circumventa,Haetosmia circumventa,"(Peters, 1974)",A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,A,A,A,A,A,A,A,A,A,A
Hymenoptera,Megachilidae,Megachilinae,Osmiini,Heriades,Rhopaloheriades ,clavicornis,Heriades clavicornis,"Morawitz, 1875",A,A,A,A,A,A,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,P,A,A,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
