"Plant_gen_sp","Site_ID","Name","Day","Month","Year","Round","Notes","Plot","Plant_genus","Plant_species","Flower_abundance"
"Tolpis barbata","Niebla","Pablo",17,5,2017,7,NA,6,"Tolpis","barbata",1
"Tolpis barbata","Niebla","Pablo",17,5,2017,7,NA,9,"Tolpis","barbata",3
"Tolpis barbata","Convento_de_la_luz","Curro",22,5,2018,7,NA,5,"Tolpis","barbata",2
"Tolpis barbata","Urbanizaciones","Pablo",17,5,2017,7,NA,6,"Tolpis","barbata",6
"Tolpis barbata","Convento_de_la_luz","Curro",22,5,2018,7,NA,8,"Tolpis","barbata",2
"Tolpis barbata","Urbanizaciones","Pablo",17,5,2017,7,NA,7,"Tolpis","barbata",23
"Tolpis barbata","Urbanizaciones","Curro",22,5,2018,7,NA,7,"Tolpis","barbata",55
"Tolpis barbata","Urbanizaciones","Curro",22,5,2018,7,NA,8,"Tolpis","barbata",15
"Tolpis barbata","Pino_del_cuervo","Pablo",18,5,2017,7,NA,3,"Tolpis","barbata",8
"Tolpis barbata","Pino_del_cuervo","Pablo",18,5,2017,7,NA,5,"Tolpis","barbata",26
"Tolpis barbata","Pino_del_cuervo","Pablo",18,5,2017,7,NA,6,"Tolpis","barbata",1
"Tolpis barbata","Pino_del_cuervo","Pablo",18,5,2017,7,NA,8,"Tolpis","barbata",6
"Tolpis barbata","Pino_del_cuervo","Pablo",18,5,2017,7,NA,9,"Tolpis","barbata",4
"Tolpis barbata","Pino_del_cuervo","Pablo",18,5,2017,7,NA,10,"Tolpis","barbata",8
"Tolpis barbata","Niebla","Curro",22,5,2018,7,NA,6,"Tolpis","barbata",9
"Tolpis barbata","Villamanrique_sur","Curro",23,5,2018,7,NA,4,"Tolpis","barbata",1
"Tolpis barbata","La_cunya","Curro",29,5,2018,7,NA,1,"Tolpis","barbata",9
"Tolpis barbata","El_hongo","Curro",5,6,2018,8,NA,5,"Tolpis","barbata",3
"Tolpis barbata","La_cunya","Curro",5,6,2018,8,NA,2,"Tolpis","barbata",2
"Tolpis barbata","Pino_del_cuervo","Curro",5,6,2018,8,NA,8,"Tolpis","barbata",20
"Tolpis barbata","Pino_del_cuervo","Curro",5,6,2018,8,NA,10,"Tolpis","barbata",12
"Tolpis barbata","Cotito_de_santa_teresa","Curro",18,6,2018,9,NA,1,"Tolpis","barbata",9
"Tolpis barbata","Pino_del_cuervo","Curro",18,6,2018,9,NA,5,"Tolpis","barbata",2
"Tolpis barbata","Bonares","Curro",16,5,2018,6,NA,5,"Tolpis","barbata",3
"Tolpis barbata","Pino_del_cuervo","Curro",15,5,2019,8,NA,3,"Tolpis","barbata",3
"Tolpis barbata","Aznalcazar","Curro",19,5,2020,9,NA,10,"Tolpis","barbata",17
"Tolpis barbata","La_cunya","Curro",14,5,2018,6,NA,1,"Tolpis","barbata",22
"Tolpis barbata","La_cunya","Curro",14,5,2018,6,NA,2,"Tolpis","barbata",11
"Tolpis barbata","La_cunya","Curro",14,5,2018,6,NA,6,"Tolpis","barbata",10
"Tolpis barbata","La_cunya","Curro",14,5,2018,6,NA,7,"Tolpis","barbata",5
"Tolpis barbata","Urbanizaciones","Curro",15,5,2018,6,NA,4,"Tolpis","barbata",4
"Tolpis barbata","Urbanizaciones","Curro",15,5,2018,6,NA,6,"Tolpis","barbata",29
"Tolpis barbata","Urbanizaciones","Curro",15,5,2018,6,NA,7,"Tolpis","barbata",30
"Tolpis barbata","Convento_de_la_luz","Curro",15,5,2018,6,NA,3,"Tolpis","barbata",2
"Tolpis barbata","Pino_del_cuervo","Curro",15,5,2018,6,NA,1,"Tolpis","barbata",2
"Tolpis barbata","Pino_del_cuervo","Curro",15,5,2018,6,NA,2,"Tolpis","barbata",7
"Tolpis barbata","Pino_del_cuervo","Curro",15,5,2018,6,NA,4,"Tolpis","barbata",11
"Tolpis barbata","Pino_del_cuervo","Curro",15,5,2018,6,NA,9,"Tolpis","barbata",57
"Tolpis barbata","Pino_del_cuervo","Curro",5,6,2018,8,NA,7,"Tolpis","barbata",12
"Tolpis barbata","Bonares","Curro",16,5,2018,6,NA,6,"Tolpis","barbata",6
"Tolpis barbata","Niebla","Curro",16,5,2018,6,NA,1,"Tolpis","barbata",22
"Tolpis barbata","Esparragal","Curro",4,5,2020,8,NA,3,"Tolpis","barbata",2
"Tolpis barbata","Villamanrique_sur","Curro",2,5,2019,7,NA,4,"Tolpis","barbata",4
"Tolpis barbata","Aznalcazar","Curro",16,5,2018,6,NA,2,"Tolpis","barbata",2
"Tolpis barbata","Aznalcazar","Curro",16,5,2018,6,NA,3,"Tolpis","barbata",2
"Tolpis barbata","Urbanizaciones","Curro",22,5,2018,7,NA,6,"Tolpis","barbata",39
"Tolpis barbata","Niebla","Curro",22,5,2018,7,NA,1,"Tolpis","barbata",5
"Tolpis barbata","Niebla","Curro",22,5,2018,7,NA,4,"Tolpis","barbata",2
"Tolpis barbata","Urbanizaciones","Curro",6,5,2019,7,NA,4,"Tolpis","barbata",1
"Tolpis barbata","Niebla","Curro",22,5,2018,7,NA,8,"Tolpis","barbata",2
"Tolpis barbata","Villamanrique_sur","Curro",23,5,2018,7,NA,1,"Tolpis","barbata",6
"Tolpis barbata","Villamanrique_sur","Curro",23,5,2018,7,NA,3,"Tolpis","barbata",1
"Tolpis barbata","Villamanrique_sur","Curro",23,5,2018,7,NA,5,"Tolpis","barbata",1
"Tolpis barbata","Niebla","Curro",6,5,2019,7,NA,2,"Tolpis","barbata",30
"Tolpis barbata","Niebla","Curro",6,5,2019,7,NA,5,"Tolpis","barbata",3
"Tolpis barbata","Aznalcazar","Curro",28,5,2018,7,NA,2,"Tolpis","barbata",3
"Tolpis barbata","Aznalcazar","Curro",28,5,2018,7,NA,3,"Tolpis","barbata",3
"Tolpis barbata","Aznalcazar","Curro",13,5,2019,8,NA,10,"Tolpis","barbata",6
"Tolpis barbata","La_cunya","Curro",29,5,2018,7,NA,2,"Tolpis","barbata",12
"Tolpis barbata","La_cunya","Curro",29,5,2018,7,NA,3,"Tolpis","barbata",5
"Tolpis barbata","Niebla","Curro",16,5,2019,8,NA,9,"Tolpis","barbata",5
"Tolpis barbata","Cotito_de_santa_teresa","Curro",29,5,2018,7,NA,3,"Tolpis","barbata",4
"Tolpis barbata","Cotito_de_santa_teresa","Curro",29,5,2018,7,NA,4,"Tolpis","barbata",11
"Tolpis barbata","Cotito_de_santa_teresa","Curro",29,5,2018,7,NA,8,"Tolpis","barbata",5
"Tolpis barbata","Cotito_de_santa_teresa","Curro",29,5,2018,7,NA,9,"Tolpis","barbata",2
"Tolpis barbata","Pino_del_cuervo","Curro",30,5,2018,7,NA,1,"Tolpis","barbata",9
"Tolpis barbata","Pino_del_cuervo","Curro",30,5,2018,7,NA,2,"Tolpis","barbata",44
"Tolpis barbata","Pino_del_cuervo","Curro",30,5,2018,7,NA,3,"Tolpis","barbata",10
"Tolpis barbata","Pino_del_cuervo","Curro",30,5,2018,7,NA,5,"Tolpis","barbata",10
"Tolpis barbata","Pino_del_cuervo","Curro",30,5,2018,7,NA,7,"Tolpis","barbata",48
"Tolpis barbata","Pino_del_cuervo","Curro",30,5,2018,7,NA,8,"Tolpis","barbata",5
"Tolpis barbata","Pino_del_cuervo","Curro",30,5,2018,7,NA,9,"Tolpis","barbata",40
"Tolpis barbata","La_rocina","Curro",30,5,2018,7,NA,3,"Tolpis","barbata",2
"Tolpis barbata","Villamanrique_sur","Curro",5,6,2018,8,NA,1,"Tolpis","barbata",5
"Tolpis barbata","Villamanrique_sur","Curro",5,6,2018,8,NA,2,"Tolpis","barbata",1
"Tolpis barbata","Esparragal","Curro",29,5,2020,10,NA,1,"Tolpis","barbata",1
"Tolpis barbata","El_pozo","Curro",29,5,2020,10,NA,1,"Tolpis","barbata",2
"Tolpis barbata","La_cunya","Curro",5,6,2018,8,NA,6,"Tolpis","barbata",2
"Tolpis barbata","La_cunya","Curro",5,6,2018,8,NA,9,"Tolpis","barbata",2
"Tolpis barbata","Cotito_de_santa_teresa","Curro",5,6,2018,8,NA,1,"Tolpis","barbata",6
"Tolpis barbata","Cotito_de_santa_teresa","Curro",5,6,2018,8,NA,2,"Tolpis","barbata",3
"Tolpis barbata","Cotito_de_santa_teresa","Curro",5,6,2018,8,NA,3,"Tolpis","barbata",12
"Tolpis barbata","Pino_del_cuervo","Curro",5,6,2018,8,NA,2,"Tolpis","barbata",7
"Tolpis barbata","Pino_del_cuervo","Curro",5,6,2018,8,NA,3,"Tolpis","barbata",3
"Tolpis barbata","Pino_del_cuervo","Curro",5,6,2018,8,NA,6,"Tolpis","barbata",42
"Tolpis barbata","Pino_del_cuervo","Curro",5,6,2018,8,NA,9,"Tolpis","barbata",9
"Tolpis barbata","Urbanizaciones","Curro",4,5,2020,8,NA,4,"Tolpis","barbata",3
"Tolpis barbata","Urbanizaciones","Curro",11,6,2018,8,NA,7,"Tolpis","barbata",30
"Tolpis barbata","Urbanizaciones","Curro",11,6,2018,8,NA,8,"Tolpis","barbata",22
"Tolpis barbata","Niebla","Curro",11,6,2018,8,NA,6,"Tolpis","barbata",2
"Tolpis barbata","Cotito_de_santa_teresa","Curro",18,6,2018,9,NA,2,"Tolpis","barbata",2
"Tolpis barbata","Pino_del_cuervo","Curro",18,6,2018,9,NA,2,"Tolpis","barbata",1
"Tolpis barbata","Niebla","Curro",6,5,2019,7,NA,6,"Tolpis","barbata",19
"Tolpis barbata","Villamanrique_sur","Curro",5,5,2020,8,NA,7,"Tolpis","barbata",9
"Tolpis barbata","Villamanrique_este","Curro",21,4,2020,7,NA,1,"Tolpis","barbata",3
"Tolpis barbata","Pino_del_cuervo","Curro",10,4,2019,5,NA,2,"Tolpis","barbata",2
"Tolpis barbata","Villamanrique_este","Curro",21,4,2020,7,NA,8,"Tolpis","barbata",4
"Tolpis barbata","Niebla","Curro",16,5,2019,8,NA,3,"Tolpis","barbata",14
"Tolpis barbata","La_rocina","Curro",20,5,2020,9,NA,4,"Tolpis","barbata",7
"Tolpis barbata","La_rocina","Curro",29,5,2020,10,NA,4,"Tolpis","barbata",1
"Tolpis barbata","Urbanizaciones","Curro",6,5,2019,7,NA,7,"Tolpis","barbata",12
"Tolpis barbata","Convento_de_la_luz","Curro",4,5,2020,8,NA,8,"Tolpis","barbata",8
"Tolpis barbata","Esparragal","Curro",4,5,2020,8,NA,4,"Tolpis","barbata",5
"Tolpis barbata","Aznalcazar","Curro",5,5,2020,8,NA,2,"Tolpis","barbata",2
"Tolpis barbata","Aznalcazar","Curro",2,5,2019,7,NA,3,"Tolpis","barbata",15
"Tolpis barbata","Urbanizaciones","Curro",6,5,2019,7,NA,8,"Tolpis","barbata",5
"Tolpis barbata","Niebla","Curro",6,5,2019,7,NA,1,"Tolpis","barbata",2
"Tolpis barbata","Niebla","Curro",6,5,2019,7,NA,3,"Tolpis","barbata",33
"Tolpis barbata","Niebla","Curro",6,5,2019,7,NA,4,"Tolpis","barbata",18
"Tolpis barbata","Niebla","Curro",6,5,2019,7,NA,9,"Tolpis","barbata",3
"Tolpis barbata","Aznalcazar","Curro",13,5,2019,8,NA,3,"Tolpis","barbata",1
"Tolpis barbata","La_rocina","Curro",14,5,2019,8,NA,3,"Tolpis","barbata",10
"Tolpis barbata","La_rocina","Curro",14,5,2019,8,NA,5,"Tolpis","barbata",5
"Tolpis barbata","Urbanizaciones","Curro",18,5,2020,9,NA,7,"Tolpis","barbata",96
"Tolpis barbata","Urbanizaciones","Curro",18,5,2020,9,NA,8,"Tolpis","barbata",80
"Tolpis barbata","Urbanizaciones","Curro",16,5,2019,8,NA,7,"Tolpis","barbata",21
"Tolpis barbata","Esparragal","Curro",18,5,2020,9,NA,2,"Tolpis","barbata",4
"Tolpis barbata","Niebla","Curro",16,5,2019,8,NA,2,"Tolpis","barbata",11
"Tolpis barbata","Niebla","Curro",16,5,2019,8,NA,4,"Tolpis","barbata",3
"Tolpis barbata","Pinares_de_hinojos","Curro",19,5,2020,9,NA,4,"Tolpis","barbata",1
"Tolpis barbata","Villamanrique_este","Curro",19,5,2020,9,NA,2,"Tolpis","barbata",3
"Tolpis barbata","Aznalcazar","Curro",19,5,2020,9,NA,1,"Tolpis","barbata",1
"Tolpis barbata","Aznalcazar","Curro",19,5,2020,9,NA,3,"Tolpis","barbata",2
"Tolpis barbata","Aznalcazar","Curro",19,5,2020,9,NA,8,"Tolpis","barbata",9
"Tolpis barbata","Aznalcazar","Curro",19,5,2020,9,NA,9,"Tolpis","barbata",11
"Tolpis barbata","El_pozo","Curro",20,5,2020,9,NA,5,"Tolpis","barbata",6
"Tolpis barbata","Pino_del_cuervo","Curro",20,5,2020,9,NA,6,"Tolpis","barbata",3
"Tolpis barbata","Laguna_del_ojillo","Curro",20,5,2020,9,NA,2,"Tolpis","barbata",4
"Tolpis barbata","Laguna_del_ojillo","Curro",20,5,2020,9,NA,4,"Tolpis","barbata",8
"Tolpis barbata","La_rocina","Curro",20,5,2020,9,NA,2,"Tolpis","barbata",5
"Tolpis barbata","La_rocina","Curro",20,5,2020,9,NA,6,"Tolpis","barbata",1
"Tolpis barbata","Convento_de_la_luz","Curro",28,5,2020,10,NA,2,"Tolpis","barbata",1
"Tolpis barbata","Pinares_de_hinojos","Curro",28,5,2020,10,NA,6,"Tolpis","barbata",2
"Tolpis barbata","Villamanrique_este","Curro",28,5,2020,10,NA,6,"Tolpis","barbata",1
"Tolpis barbata","Villamanrique_sur","Curro",28,5,2020,10,NA,8,"Tolpis","barbata",1
"Tolpis barbata","La_cunya","Curro",29,5,2020,10,NA,2,"Tolpis","barbata",2
"Tolpis barbata","Laguna_del_ojillo","Curro",29,5,2020,10,NA,2,"Tolpis","barbata",1
"Tolpis barbata","La_cunya","Curro",19,5,2020,9,NA,6,"Tolpis","barbata",3
"Tolpis barbata","Pinares_de_hinojos","Curro",19,5,2020,9,NA,2,"Tolpis","barbata",1
"Tolpis barbata","Villamanrique_este","Curro",19,5,2020,9,NA,9,"Tolpis","barbata",5
"Tolpis barbata","Convento_de_la_luz","Curro",4,5,2020,8,NA,9,"Tolpis","barbata",21
"Tolpis barbata","Laguna_del_ojillo","Curro",20,5,2020,9,NA,8,"Tolpis","barbata",4
"Tolpis barbata","Urbanizaciones","Curro",4,5,2020,8,NA,10,"Tolpis","barbata",100
"Tolpis barbata","Esparragal","Curro",4,5,2020,8,NA,1,"Tolpis","barbata",4
"Tolpis barbata","Villamanrique_sur","Curro",19,5,2020,9,NA,3,"Tolpis","barbata",5
"Tolpis barbata","El_pozo","Curro",20,5,2020,9,NA,8,"Tolpis","barbata",3
"Tolpis barbata","Villamanrique_sur","Curro",19,5,2020,9,NA,6,"Tolpis","barbata",7
"Tolpis barbata","El_pozo","Curro",7,5,2020,8,NA,8,"Tolpis","barbata",8
"Tolpis barbata","Aznalcazar","Curro",28,5,2020,10,NA,8,"Tolpis","barbata",2
"Tolpis barbata","Pinares_de_hinojos","Curro",19,5,2020,9,NA,7,"Tolpis","barbata",3
"Tolpis barbata","Convento_de_la_luz","Curro",28,5,2020,10,NA,4,"Tolpis","barbata",3
"Tolpis barbata","Urbanizaciones","Curro",22,4,2020,7,NA,7,"Tolpis","barbata",7
"Tolpis barbata","Aznalcazar","Curro",5,5,2020,8,NA,3,"Tolpis","barbata",8
"Tolpis barbata","Pino_del_cuervo","Curro",20,5,2020,9,NA,8,"Tolpis","barbata",3
"Tolpis barbata","Urbanizaciones","Curro",18,5,2020,9,NA,9,"Tolpis","barbata",55
"Tolpis barbata","La_cunya","Curro",19,5,2020,9,NA,3,"Tolpis","barbata",4
"Tolpis barbata","Urbanizaciones","Curro",28,5,2020,10,NA,1,"Tolpis","barbata",1
"Trifolium campestre","Aznalcazar","Curro",23,4,2018,4,NA,3,"Trifolium","campestre",2
"Tuberaria gutatta","Villamanrique_sur","Curro",28,4,2016,7,NA,5,"Tuberaria","gutatta",18
"Tuberaria guttata","Villamanrique_este","Curro",15,3,2016,4,NA,9,"Tuberaria","guttata",15
"Tuberaria guttata","Villamanrique_sur","Curro",15,3,2016,4,NA,7,"Tuberaria","guttata",3
"Tuberaria guttata","Esparragal","Curro",16,3,2016,4,NA,1,"Tuberaria","guttata",2
"Tuberaria guttata","La_cunya","Curro",30,3,2015,4,"Erodium cicutarium, Cerinthe gymnandra, Leucojum autumnale, Tuberaria guttata, Malcolmia lacera, Echium plantagineum en flor en transecto",1,"Tuberaria","guttata",22
"Tuberaria guttata","La_cunya","Curro",30,3,2015,4,NA,2,"Tuberaria","guttata",6
"Tuberaria guttata","Las_mulas","Curro",10,4,2015,5,NA,6,"Tuberaria","guttata",4
"Tuberaria guttata","Las_mulas","Curro",10,4,2015,5,NA,7,"Tuberaria","guttata",10
"Tuberaria guttata","Aznalcazar","Curro",10,4,2015,5,NA,2,"Tuberaria","guttata",2
"Tuberaria guttata","Aznalcazar","Curro",10,4,2015,5,NA,3,"Tuberaria","guttata",3
"Tuberaria guttata","Pino_del_cuervo","Curro",13,4,2015,5,NA,2,"Tuberaria","guttata",6
"Tuberaria guttata","Pino_del_cuervo","Curro",13,4,2015,5,NA,3,"Tuberaria","guttata",1
"Tuberaria guttata","Pino_del_cuervo","Curro",13,4,2015,5,NA,4,"Tuberaria","guttata",3
"Tuberaria guttata","El_pozo","Curro",13,4,2015,5,NA,10,"Tuberaria","guttata",2
"Tuberaria guttata","Cotito_de_santa_teresa","Curro",14,4,2015,5,NA,1,"Tuberaria","guttata",7
"Tuberaria guttata","La_cunya","Curro",20,4,2015,6,NA,1,"Tuberaria","guttata",2
"Tuberaria guttata","La_cunya","Curro",20,4,2015,6,NA,2,"Tuberaria","guttata",4
"Tuberaria guttata","Villamanrique_este","Curro",14,4,2016,6,NA,7,"Tuberaria","guttata",18
"Tuberaria guttata","La_rocina","Curro",20,4,2015,6,NA,2,"Tuberaria","guttata",2
"Tuberaria guttata","Aznalcazar","Curro",28,4,2015,6,NA,1,"Tuberaria","guttata",10
"Tuberaria guttata","Convento_de_la_luz","Curro",29,4,2015,6,NA,1,"Tuberaria","guttata",2
"Tuberaria guttata","Urbanizaciones","Curro",29,4,2015,6,NA,9,"Tuberaria","guttata",2
"Tuberaria guttata","La_rocina","Curro",25,4,2016,7,NA,4,"Tuberaria","guttata",43
"Tuberaria guttata","Villamanrique_sur","Curro",28,4,2016,7,NA,3,"Tuberaria","guttata",14
"Tuberaria guttata","Cotito_de_santa_teresa","Curro",19,2,2016,2,"Revisar",1,"Tuberaria","guttata",1
"Tuberaria guttata","Villamanrique_sur","Curro",2,3,2016,3,NA,7,"Tuberaria","guttata",2
"Tuberaria guttata","Cotito_de_santa_teresa","Curro",3,3,2016,3,NA,8,"Tuberaria","guttata",4
"Tuberaria guttata","Esparragal","Curro",3,3,2016,3,NA,1,"Tuberaria","guttata",1
"Tuberaria guttata","La_cunya","Curro",25,4,2018,4,NA,1,"Tuberaria","guttata",5
"Tuberaria guttata","Villamanrique_sur","Curro",16,5,2016,8,NA,1,"Tuberaria","guttata",123
"Tuberaria guttata","Villamanrique_sur","Curro",16,5,2016,8,NA,3,"Tuberaria","guttata",11
"Tuberaria guttata","Villamanrique_sur","Curro",16,5,2016,8,NA,6,"Tuberaria","guttata",23
"Tuberaria guttata","Villamanrique_sur","Curro",16,5,2016,8,NA,7,"Tuberaria","guttata",8
"Tuberaria guttata","Villamanrique_sur","Curro",16,5,2016,8,NA,7,"Tuberaria","guttata",6
"Tuberaria guttata","Villamanrique_sur","Curro",15,3,2016,4,NA,6,"Tuberaria","guttata",1
"Tuberaria guttata","Aznalcazar","Curro",16,3,2016,4,NA,3,"Tuberaria","guttata",2
"Tuberaria guttata","Pinares_de_hinojos","Curro",20,5,2016,8,NA,7,"Tuberaria","guttata",37
"Tuberaria guttata","Convento_de_la_luz","Curro",17,3,2016,4,NA,1,"Tuberaria","guttata",1
"Tuberaria guttata","Aznalcazar","Curro",29,3,2016,5,NA,2,"Tuberaria","guttata",9
"Tuberaria guttata","Aznalcazar","Curro",29,3,2016,5,NA,3,"Tuberaria","guttata",6
"Tuberaria guttata","Aznalcazar","Curro",29,3,2016,5,NA,4,"Tuberaria","guttata",3
"Tuberaria guttata","Aznalcazar","Curro",29,3,2016,5,NA,5,"Tuberaria","guttata",3
"Tuberaria guttata","Villamanrique_sur","Curro",29,3,2016,5,NA,6,"Tuberaria","guttata",9
"Tuberaria guttata","Villamanrique_sur","Curro",29,3,2016,5,NA,7,"Tuberaria","guttata",11
"Tuberaria guttata","Villamanrique_este","Curro",29,3,2016,5,NA,8,"Tuberaria","guttata",9
"Tuberaria guttata","Villamanrique_este","Curro",29,3,2016,5,NA,9,"Tuberaria","guttata",12
"Tuberaria guttata","Esparragal","Curro",30,3,2016,5,NA,1,"Tuberaria","guttata",6
"Tuberaria guttata","Esparragal","Curro",30,3,2016,5,NA,4,"Tuberaria","guttata",2
"Tuberaria guttata","La_cunya","Curro",31,3,2016,5,NA,1,"Tuberaria","guttata",22
"Tuberaria guttata","La_rocina","Curro",31,3,2016,5,NA,4,"Tuberaria","guttata",25
"Tuberaria guttata","La_rocina","Curro",31,3,2016,5,NA,5,"Tuberaria","guttata",20
"Tuberaria guttata","La_rocina","Curro",31,3,2016,5,NA,6,"Tuberaria","guttata",20
"Tuberaria guttata","La_rocina","Curro",31,3,2016,5,NA,8,"Tuberaria","guttata",3
"Tuberaria guttata","La_rocina","Curro",31,3,2016,5,NA,9,"Tuberaria","guttata",11
"Tuberaria guttata","La_rocina","Curro",31,3,2016,5,NA,10,"Tuberaria","guttata",18
"Tuberaria guttata","Convento_de_la_luz","Curro",1,4,2016,5,NA,1,"Tuberaria","guttata",7
"Tuberaria guttata","Convento_de_la_luz","Curro",1,4,2016,5,NA,4,"Tuberaria","guttata",14
"Tuberaria guttata","Convento_de_la_luz","Curro",1,4,2016,5,NA,5,"Tuberaria","guttata",9
"Tuberaria guttata","Urbanizaciones","Curro",1,4,2016,5,NA,9,"Tuberaria","guttata",6
"Tuberaria guttata","Aznalcazar","Curro",14,4,2016,6,NA,2,"Tuberaria","guttata",11
"Tuberaria guttata","Aznalcazar","Curro",14,4,2016,6,NA,3,"Tuberaria","guttata",20
"Tuberaria guttata","Aznalcazar","Curro",14,4,2016,6,NA,7,"Tuberaria","guttata",20
"Tuberaria guttata","Aznalcazar","Curro",14,4,2016,6,NA,8,"Tuberaria","guttata",15
"Tuberaria guttata","Villamanrique_este","Curro",14,4,2016,6,NA,2,"Tuberaria","guttata",3
"Tuberaria guttata","Villamanrique_este","Curro",14,4,2016,6,NA,3,"Tuberaria","guttata",10
"Tuberaria guttata","Villamanrique_este","Curro",14,4,2016,6,NA,4,"Tuberaria","guttata",9
"Tuberaria guttata","Villamanrique_este","Curro",14,4,2016,6,NA,6,"Tuberaria","guttata",3
"Tuberaria guttata","Villamanrique_este","Curro",14,4,2016,6,NA,8,"Tuberaria","guttata",22
"Tuberaria guttata","Villamanrique_este","Curro",14,4,2016,6,NA,9,"Tuberaria","guttata",30
"Tuberaria guttata","Villamanrique_este","Curro",14,4,2016,6,NA,10,"Tuberaria","guttata",9
"Tuberaria guttata","Villamanrique_sur","Curro",14,4,2016,6,NA,1,"Tuberaria","guttata",6
"Tuberaria guttata","Villamanrique_sur","Curro",14,4,2016,6,NA,4,"Tuberaria","guttata",3
"Tuberaria guttata","Villamanrique_sur","Curro",14,4,2016,6,NA,6,"Tuberaria","guttata",9
"Tuberaria guttata","Esparragal","Curro",18,4,2016,6,NA,3,"Tuberaria","guttata",5
"Tuberaria guttata","La_cunya","Curro",18,4,2016,6,NA,1,"Tuberaria","guttata",5
"Tuberaria guttata","La_cunya","Curro",18,4,2016,6,NA,2,"Tuberaria","guttata",18
"Tuberaria guttata","La_cunya","Curro",18,4,2016,6,NA,4,"Tuberaria","guttata",3
"Tuberaria guttata","La_rocina","Curro",18,4,2016,6,NA,3,"Tuberaria","guttata",25
"Tuberaria guttata","La_rocina","Curro",18,4,2016,6,NA,4,"Tuberaria","guttata",50
"Tuberaria guttata","La_rocina","Curro",18,4,2016,6,NA,5,"Tuberaria","guttata",39
"Tuberaria guttata","La_rocina","Curro",18,4,2016,6,NA,6,"Tuberaria","guttata",15
"Tuberaria guttata","Niebla","Curro",21,4,2016,6,NA,2,"Tuberaria","guttata",9
"Tuberaria guttata","Niebla","Curro",21,4,2016,6,NA,4,"Tuberaria","guttata",13
"Tuberaria guttata","Convento_de_la_luz","Curro",21,4,2016,6,NA,1,"Tuberaria","guttata",5
"Tuberaria guttata","Urbanizaciones","Curro",21,4,2016,6,NA,9,"Tuberaria","guttata",6
"Tuberaria guttata","Pino_del_cuervo","Curro",22,4,2016,6,NA,3,"Tuberaria","guttata",3
"Tuberaria guttata","Pinares_de_hinojos","Curro",25,4,2016,7,NA,10,"Tuberaria","guttata",3
"Tuberaria guttata","Cotito_de_santa_teresa","Curro",25,4,2016,7,NA,1,"Tuberaria","guttata",29
"Tuberaria guttata","Cotito_de_santa_teresa","Curro",25,4,2016,7,NA,2,"Tuberaria","guttata",6
"Tuberaria guttata","Cotito_de_santa_teresa","Curro",25,4,2016,7,NA,6,"Tuberaria","guttata",3
"Tuberaria guttata","Cotito_de_santa_teresa","Curro",25,4,2016,7,NA,8,"Tuberaria","guttata",4
"Tuberaria guttata","La_rocina","Curro",25,4,2016,7,NA,2,"Tuberaria","guttata",46
"Tuberaria guttata","La_rocina","Curro",25,4,2016,7,NA,3,"Tuberaria","guttata",11
"Tuberaria guttata","La_rocina","Curro",25,4,2016,7,NA,7,"Tuberaria","guttata",21
"Tuberaria guttata","La_rocina","Curro",25,4,2016,7,NA,8,"Tuberaria","guttata",17
"Tuberaria guttata","La_rocina","Curro",25,4,2016,7,NA,9,"Tuberaria","guttata",18
"Tuberaria guttata","La_rocina","Curro",25,4,2016,7,NA,10,"Tuberaria","guttata",15
"Tuberaria guttata","La_cunya","Curro",26,4,2016,7,NA,1,"Tuberaria","guttata",21
"Tuberaria guttata","La_cunya","Curro",26,4,2016,7,NA,2,"Tuberaria","guttata",6
"Tuberaria guttata","Esparragal","Curro",26,4,2016,7,NA,1,"Tuberaria","guttata",11
"Tuberaria guttata","Villamanrique_este","Pablo",3,4,2017,4,NA,9,"Tuberaria","guttata",2
"Tuberaria guttata","La_cunya","Pablo",4,4,2017,4,NA,2,"Tuberaria","guttata",1
"Tuberaria guttata","Convento_de_la_luz","Curro",26,4,2016,7,NA,1,"Tuberaria","guttata",5
"Tuberaria guttata","La_cunya","Pablo",4,4,2017,4,NA,4,"Tuberaria","guttata",4
"Tuberaria guttata","Aznalcazar","Curro",28,4,2016,7,NA,3,"Tuberaria","guttata",10
"Tuberaria guttata","Aznalcazar","Curro",28,4,2016,7,NA,4,"Tuberaria","guttata",10
"Tuberaria guttata","Aznalcazar","Curro",28,4,2016,7,NA,5,"Tuberaria","guttata",15
"Tuberaria guttata","Aznalcazar","Curro",28,4,2016,7,NA,7,"Tuberaria","guttata",11
"Tuberaria guttata","Villamanrique_sur","Curro",28,4,2016,7,NA,1,"Tuberaria","guttata",27
"Tuberaria guttata","Villamanrique_sur","Curro",28,4,2016,7,NA,2,"Tuberaria","guttata",11
"Tuberaria guttata","Villamanrique_sur","Curro",28,4,2016,7,NA,4,"Tuberaria","guttata",36
"Tuberaria guttata","Villamanrique_sur","Curro",28,4,2016,7,NA,6,"Tuberaria","guttata",40
"Tuberaria guttata","Villamanrique_sur","Curro",28,4,2016,7,NA,7,"Tuberaria","guttata",35
"Tuberaria guttata","Villamanrique_sur","Curro",28,4,2016,7,NA,8,"Tuberaria","guttata",5
