"Site_ID","Collector","Day","Month","Year","Time","Round","Weather","Temperature","Humidity","Wind","Notes","Transect_number","Plant_genus","Plant_species","Type","Out","Notes_pollinators","Pollinator_id","Specimen_number","Pollinator_genus","Pollinator_species","Pollinator_gen_sp","Subespecies","Pollinator_sex","Morphoespecie","Det","Frequency","Plant_gen_sp","Guild","Family","Order"
"Villamanrique_este","CurroMolina",11,4,2019,"15:30:00",5,"sol",26,35,"sin_viento",NA,NA,"Cistus","crispus","generic","transect",NA,"BF1343",3207,"Eucera","sp","Eucera sp",NA,"male",NA,"CurroMolina",2,"Cistus crispus","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",2,5,2019,"10:15:00",7,"sol",21,52,"suave",NA,NA,"Cistus","crispus","generic","transect",NA,"BF1361",3208,"Eucera","sp","Eucera sp",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",17,4,2017,"11:45:00",5,"sol",23,51,"sin_viento",NA,NA,"Lavandula","pedunculata","generic","out",NA,"PERDIDO",3209,"Eucera","sp","Eucera sp",NA,"unknown",NA,"CurroMolina",1,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Urbanizaciones","CurroMolina",26,2,2020,"15:00:00",3,"sol",18,39,"fuerte",NA,"1","Salvia","rosmarinus","generic","transect",NA,NA,3210,"Eucera","sp","Eucera sp",NA,"male","bandas blancas en el abdomen","CurroMolina",1,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",2,2,2016,"15:39:00",1,"sol_y_nubes",23,37,"sin_viento",NA,NA,"Salvia","rosmarinus","generic","transect",NA,"no_captured",3211,"Eucera","sp","Eucera sp",NA,"male","igual que la especie anterior capturada","CurroMolina",5,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Bonares","CurroMolina",15,2,2016,"13:15:00",2,"sol_y_nubes",16,34,"suave",NA,NA,"Lavandula","stoechas","generic","transect",NA,"no_captured",3212,"Eucera","sp","Eucera sp",NA,"male","misma especie que la capturada en niebla","CurroMolina",3,"Lavandula stoechas","bee","Apidae","Hymenoptera"
"Urbanizaciones","CurroMolina",15,2,2016,"16:50:00",2,"sol_y_nubes",16,24,"moderado",NA,NA,"Salvia","rosmarinus","generic","transect",NA,"no_captured",3213,"Eucera","sp","Eucera sp",NA,"male","igual que la capturada en niebla","CurroMolina",6,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",20,2,2020,"12:00:00",2,"sol",20,44,"suave",NA,"1","Salvia","rosmarinus","generic","transect",NA,"misma que en Censo focal",3214,"Eucera","sp","Eucera sp",NA,"male",NA,"CurroMolina",2,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",20,2,2020,"12:00:00",2,"sol",20,44,"suave",NA,"1","Salvia","rosmarinus","generic","transect",NA,NA,3215,"Eucera","sp","Eucera sp",NA,"male",NA,"CurroMolina",2,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",20,2,2020,"12:00:00",2,"sol",20,44,"suave",NA,"1","Salvia","rosmarinus","generic","transect",NA,"misma que en Censo focal",3216,"Eucera","sp","Eucera sp",NA,"male",NA,"CurroMolina",2,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",20,2,2020,"12:00:00",2,"sol",20,44,"suave",NA,"2","Salvia","rosmarinus","generic","transect",NA,"misma que en Censo focal",3217,"Eucera","sp","Eucera sp",NA,"male",NA,"CurroMolina",1,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",20,2,2020,"12:00:00",2,"sol",20,44,"suave",NA,"1","Salvia","rosmarinus","generic","transect",NA,"misma que en Censo focal",3218,"Eucera","sp","Eucera sp",NA,"male","bandas blancas en el abdomen","CurroMolina",3,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Urbanizaciones","CurroMolina",2,2,2016,"14:20:00",1,"sol_y_nubes",21.5,43,"sin_viento",NA,NA,"Salvia","rosmarinus","generic","transect",NA,"no_captured",3219,"Eucera","sp","Eucera sp",NA,"male","especie igual que la anterior","CurroMolina",4,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Bonares","CurroMolina",28,3,2019,"13:00:00",4,"sol",23,30,"fuerte",NA,NA,"Lavandula","stoechas","generic","transect",NA,"PERDIDO",3220,"Eucera","sp","Eucera sp",NA,"male",NA,"CurroMolina",2,"Lavandula stoechas","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",8,5,2015,"13:20:00",7,"sol_y_nubes",29,40,"suave",NA,NA,"Cistus","crispus","generic","transect",NA,"BF574",3221,"Eucera","sp","Eucera sp",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Apidae","Hymenoptera"
"Urbanizaciones","CurroMolina",20,2,2020,"13:30:00",2,"sol",18,52,"fuerte",NA,"2","Salvia","rosmarinus","generic","transect",NA,"misma que en Censo focal",3222,"Eucera","sp","Eucera sp",NA,"male","bandas blancas en el abdomen","CurroMolina",2,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"El_pozo","CurroMolina",4,3,2016,"16:04:00",3,"sol",20,40,"fuerte",NA,NA,"Salvia","rosmarinus","generic","transect","igual que la anterior","no_captured",3223,"Eucera","sp","Eucera sp",NA,"male",NA,"CurroMolina",5,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",26,2,2020,"13:30:00",3,"sol",18,45,"suave",NA,"2","Salvia","rosmarinus","generic","transect",NA,NA,3224,"Eucera","sp","Eucera sp",NA,"male","bandas blancas en el abdomen","CurroMolina",1,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",2,2,2016,"15:39:00",1,"sol_y_nubes",23,37,"sin_viento",NA,NA,"Salvia","rosmarinus","generic","transect",NA,"no_captured",3225,"Eucera","sp","Eucera sp",NA,"male",NA,"CurroMolina",4,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Bonares","CurroMolina",4,5,2020,"10:00:00",8,"sol",22,45,"fuerte",NA,"1","Linaria","viscosa","generic","transect",NA,"BONT1.1",3226,"Eucera","sp","Eucera sp",NA,"female",NA,"CurroMolina",1,"Linaria viscosa","bee","Apidae","Hymenoptera"
"Pinares_de_hinojos","CurroMolina",14,5,2015,"12:27:00",7,"sol",37,11,"suave",NA,NA,"Malva","sylvestris","generic","out",NA,NA,3227,"Eucera","sp","Eucera sp",NA,"male",NA,"CurroMolina",3,"Malva sylvestris","bee","Apidae","Hymenoptera"
"El_pozo","CurroMolina",4,3,2016,"16:04:00",3,"sol",20,40,"fuerte",NA,NA,"Salvia","rosmarinus","generic","transect","igual que la anterior","no_captured",3228,"Eucera","sp","Eucera sp",NA,"male",NA,"CurroMolina",3,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Bonares","CurroMolina",17,3,2016,"15:30:00",4,"sol",23,32,"suave",NA,NA,"Lavandula","pedunculata","generic","transect",NA,"no_captured",3229,"Eucera","sp","Eucera sp",NA,"male",NA,"CurroMolina",6,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Bonares","CurroMolina",17,3,2016,"15:30:00",4,"sol",23,32,"suave",NA,NA,"Lavandula","pedunculata","generic","transect",NA,"no_captured",3230,"Eucera","sp","Eucera sp",NA,"male",NA,"CurroMolina",4,"Lavandula pedunculata","bee","Apidae","Hymenoptera"
"Urbanizaciones","CurroMolina",20,2,2020,"13:30:00",2,"sol",18,52,"fuerte",NA,"1","Salvia","rosmarinus","generic","transect",NA,"misma que en Censo focal",3231,"Eucera","sp","Eucera sp",NA,"male","bandas blancas en el abdomen","CurroMolina",2,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",14,4,2015,"15:40:00",5,"sol_y_nubes",32,30,"moderado",NA,NA,"Lavandula","stoechas","generic","transect",NA,"no_captured",3232,"Eucera","sp","Eucera sp",NA,"unknown",NA,"CurroMolina",6,"Lavandula stoechas","bee","Apidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",20,2,2020,"12:00:00",2,"sol",20,44,"suave",NA,"2","Salvia","rosmarinus","generic","transect",NA,"misma que en Censo focal",3233,"Eucera","sp","Eucera sp",NA,"male",NA,"CurroMolina",2,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"La_cunya","CurroMolina",11,2,2020,"10:10:00",1,"sol",14,73,"sin_viento",NA,"2","Salvia","rosmarinus","generic","transect",NA,"misma LCT2.1",3234,"Eucera","sp","Eucera sp",NA,"male",NA,"CurroMolina",2,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Urbanizaciones","CurroMolina",26,2,2020,"15:00:00",3,"sol",18,39,"fuerte",NA,"1","Salvia","rosmarinus","generic","transect",NA,NA,3235,"Eucera","sp","Eucera sp",NA,"unknown","bandas blancas en el abdomen","CurroMolina",1,"Salvia rosmarinus","bee","Apidae","Hymenoptera"
"Villamanrique_este","CurroMolina",28,4,2015,"15:25:00",6,"sol",28,29,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,"BF676",3236,"Eumenes","coarctatus","Eumenes coarctatus",NA,"female",NA,"OscarAguado_LeopoldoCastro_CurroMolina",2,"Cistus crispus","wasp","Vespidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",30,3,2016,"15:30:00",5,"sol",23,41,"suave",NA,NA,"Lavandula","stoechas","generic","transect",NA,"no_captured",3237,"Eumenes","sp","Eumenes sp",NA,"unknown",NA,"CurroMolina",2,"Lavandula stoechas","wasp","Vespidae","Hymenoptera"
"Niebla","CurroMolina",16,5,2018,"12:00:00",6,"sol",24,31,"moderado",NA,NA,"Thapsia","villosa","generic","transect",NA,NA,3238,"Eumenes","sp","Eumenes sp",NA,"unknown",NA,"CurroMolina",1,"Thapsia villosa","wasp","Vespidae","Hymenoptera"
"Niebla","CurroMolina",16,5,2018,"12:00:00",6,"sol",24,31,"moderado",NA,NA,"Thapsia","villosa","generic","transect",NA,NA,3239,"Eumenes","sp","Eumenes sp",NA,"unknown",NA,"CurroMolina",1,"Thapsia villosa","wasp","Vespidae","Hymenoptera"
"Niebla","CurroMolina",16,5,2018,"12:00:00",6,"sol",24,31,"moderado",NA,NA,"Thapsia","villosa","generic","transect",NA,NA,3240,"Eumenes","sp","Eumenes sp",NA,"unknown",NA,"CurroMolina",1,"Thapsia villosa","wasp","Vespidae","Hymenoptera"
"Niebla","CurroMolina",16,5,2018,"12:00:00",6,"sol",24,31,"moderado",NA,NA,"Thapsia","villosa","generic","transect",NA,NA,3241,"Eumenes","sp","Eumenes sp",NA,"unknown",NA,"CurroMolina",1,"Thapsia villosa","wasp","Vespidae","Hymenoptera"
"Urbanizaciones","CurroMolina",9,5,2018,"12:30:00",5,"nubes",25,49,"suave",NA,NA,"Lavandula","pedunculata","generic","transect",NA,"BF1255",3242,"Euodynerus","sp","Euodynerus sp",NA,"female",NA,"OscarAguado_LeopoldoCastro_CurroMolina",2,"Lavandula pedunculata","wasp","Vespidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",13,4,2015,"11:10:00",5,"sol",20,51,"suave",NA,NA,"Cistus","ladanifer","species","transect",NA,"BF484",3243,"Exosoma","lusitanicum","Exosoma lusitanicum",NA,"unknown",NA,"CurroMolina",1,"Cistus ladanifer","beetle","Chrysomelidae","Coleoptera"
"Niebla","CurroMolina",12,5,2015,"10:00:00",7,"sol",21.5,51,"sin_viento",NA,NA,"Andryala","integrifolia","species","transect",NA,"BF482",3244,"Exosoma","lusitanicum","Exosoma lusitanicum",NA,"unknown",NA,"CurroMolina",2,"Andryala integrifolia","beetle","Chrysomelidae","Coleoptera"
"Villamanrique_sur","CurroMolina",14,5,2015,"10:00:00",7,"sol",28,27,"sin_viento",NA,NA,"Andryala","integrifolia","species","transect",NA,"BF480",3245,"Exosoma","lusitanicum","Exosoma lusitanicum",NA,"unknown",NA,"CurroMolina",3,"Andryala integrifolia","beetle","Chrysomelidae","Coleoptera"
"Urbanizaciones","CurroMolina",19,5,2016,"10:06:00",8,"sol",19,39,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3246,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"male",NA,"CurroMolina",4,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",19,5,2016,"10:06:00",8,"sol",19,39,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3247,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"male",NA,"CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",29,4,2015,"16:25:00",6,"sol",28,27,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"BF246",3248,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",5,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",2,6,2016,"15:10:00",9,"sol",32,NA,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3249,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"male",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",31,5,2016,"11:43:00",9,"sol",27,NA,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3250,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"CurroMolina",17,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",29,4,2015,"16:25:00",6,"sol",28,27,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"BF249",3251,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Niebla","CurroMolina",3,6,2016,"12:30:00",9,"sol",34,NA,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3252,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",17,5,2017,"12:45:00",7,"sol",29.8,26,"suave",NA,NA,"Cistus","crispus","species","transect","CR","no_captured",3253,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",9,5,2018,"12:30:00",5,"nubes",25,49,"suave",NA,NA,"Cistus","crispus","species","transect",NA,NA,3254,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"male",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Las_mulas","CurroMolina",13,5,2015,"13:00:00",7,"sol",39.5,12,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,"BF243",3255,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Las_mulas","CurroMolina",13,5,2015,"13:00:00",7,"sol",39.5,12,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,"BF245",3256,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",5,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Las_mulas","CurroMolina",13,5,2015,"13:00:00",7,"sol",39.5,12,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3257,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"male",NA,"CurroMolina",17,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Las_mulas","CurroMolina",13,5,2015,"13:00:00",7,"sol",39.5,12,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,"BF242",3258,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",19,5,2016,"10:06:00",8,"sol",19,39,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3259,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Niebla","CurroMolina",19,5,2016,"16:30:00",8,"sol",22,25,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3260,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"unknown",NA,"CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",6,5,2015,"16:15:00",7,"sol",28,15,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"BF247",3261,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",10,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Las_mulas","CurroMolina",13,5,2015,"13:00:00",7,"sol",39.5,12,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3262,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"CurroMolina",14,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",2,6,2016,"15:10:00",9,"sol",32,NA,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3263,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",17,5,2017,"12:45:00",7,"sol",29.8,26,"suave",NA,NA,"Cistus","crispus","species","transect","CR","no_captured",3264,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Las_mulas","CurroMolina",9,5,2017,"10:40:00",6,"sol_y_nubes",23.4,57,"sin_viento",NA,NA,"Cistus","crispus","species","out","CR","no_captured",3265,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",16,5,2017,"12:10:00",7,"sol",29,27,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3266,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",16,5,2017,"12:10:00",7,"sol",29,27,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3267,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",18,5,2017,"11:20:00",7,"sol",18,44,"fuerte",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3268,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",19,5,2016,"10:06:00",8,"sol",19,39,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3269,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",19,5,2016,"10:06:00",8,"sol",19,39,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"no_captured",3270,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",22,5,2018,"12:00:00",7,"sol_y_nubes",25,45,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,NA,3271,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"female",NA,"CurroMolina",6,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",22,5,2018,"12:00:00",7,"sol_y_nubes",25,45,"sin_viento",NA,NA,"Cistus","crispus","species","transect",NA,NA,3272,"Flavipanurgus","venustus","Flavipanurgus venustus",NA,"male",NA,"CurroMolina",2,"Cistus crispus","bee","Andrenidae","Hymenoptera"
