id	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	language	license	rightsHolder	accessRights	datasetID	datasetName
eurobutt-checklist:taxon:e3505e45eabd85ffff6499967edc3d2c	eurobutt-checklist:taxon:e3505e45eabd85ffff6499967edc3d2c	Pyrgus centaureae	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	centaureae	species	(Rambur, 1839)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:5adc8979bebb7419405d4bd2a2f4cc33	eurobutt-checklist:taxon:5adc8979bebb7419405d4bd2a2f4cc33	Pyrgus cinarae	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	cinarae	species	(Rambur, 1839)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:6a3f9a073f3e986c20cc271376d75c91	eurobutt-checklist:taxon:6a3f9a073f3e986c20cc271376d75c91	Pyrgus cirsii	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	cirsii	species	(Rambur, 1839)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:a06359d5054553439b2038a6eefa4a08	eurobutt-checklist:taxon:a06359d5054553439b2038a6eefa4a08	Pyrgus foulquieri	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	foulquieri	species	(Oberthür, 1910)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:9b19dc6f9ea48666a47dc5d419919197	eurobutt-checklist:taxon:9b19dc6f9ea48666a47dc5d419919197	Pyrgus malvae	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	malvae	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:cc764043ce497f9714049b1d05376f94	eurobutt-checklist:taxon:cc764043ce497f9714049b1d05376f94	Pyrgus malvoides	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	malvoides	species	(Elwes & Edwards, 1897)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:4575689fedfda14afd899e6030dd6ce5	eurobutt-checklist:taxon:4575689fedfda14afd899e6030dd6ce5	Pyrgus onopordi	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	onopordi	species	(Rambur, 1839)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d	eurobutt-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d	Pyrgus serratulae	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	serratulae	species	(Rambur, 1839)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:3d6bd4591899732fb0e8e8e56ee08155	eurobutt-checklist:taxon:3d6bd4591899732fb0e8e8e56ee08155	Pyrgus sidae	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	sidae	species	(Esper, 1784)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:594102952f333a04dbb8ce6fbab480c1	eurobutt-checklist:taxon:594102952f333a04dbb8ce6fbab480c1	Pyrgus warrenensis	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	warrenensis	species	(Verity, 1928)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:9807eb6e01700b7d98699b70453746dc	eurobutt-checklist:taxon:9807eb6e01700b7d98699b70453746dc	Pyronia bathseba	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pyronia	bathseba	species	(Fabricius, 1793)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d3aa2ce7a90dc76676f7ab8e7c02da3f	eurobutt-checklist:taxon:d3aa2ce7a90dc76676f7ab8e7c02da3f	Pyronia cecilia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pyronia	cecilia	species	(Vallantin, 1894)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:a1b3ebf04424c15ea8fd82afbe88a04d	eurobutt-checklist:taxon:a1b3ebf04424c15ea8fd82afbe88a04d	Pyronia tithonus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pyronia	tithonus	species	(Linnaeus, 1771)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:ca52be43d693c2d48f038c505818ec6d	eurobutt-checklist:taxon:ca52be43d693c2d48f038c505818ec6d	Satyrium acaciae	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium	acaciae	species	(Fabricius, 1787)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d74c47130c44f23e243c2c7821759d80	eurobutt-checklist:taxon:d74c47130c44f23e243c2c7821759d80	Satyrium esculi	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium	esculi	species	(Hübner, 1804)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:9fcb16982b7493f702f97571977cde82	eurobutt-checklist:taxon:9fcb16982b7493f702f97571977cde82	Satyrium ilicis	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium	ilicis	species	(Esper, 1779)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:3f9b489dfbcce49536a134f9e7efd887	eurobutt-checklist:taxon:3f9b489dfbcce49536a134f9e7efd887	Satyrium ledereri	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium	ledereri	species	(Boisduval, 1848)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:15fb7d16640d99dfc170cd070797e12c	eurobutt-checklist:taxon:15fb7d16640d99dfc170cd070797e12c	Satyrium pruni	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium	pruni	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:cab13355f3eefcee05b03581dacc36f9	eurobutt-checklist:taxon:cab13355f3eefcee05b03581dacc36f9	Satyrium spini	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium	spini	species	([Denis & Schiffermüller], 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:3714e38de8729c2814172a0cbd60ed1c	eurobutt-checklist:taxon:3714e38de8729c2814172a0cbd60ed1c	Satyrium w-album	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Satyrium	w-album	species	(Knoch, 1782)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:c28b8bcd791d896d25219d635e5d434b	eurobutt-checklist:taxon:c28b8bcd791d896d25219d635e5d434b	Satyrus actaea	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Satyrus	actaea	species	(Esper, 1781)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:32e7aa052a78e4230e9709d70d8763db	eurobutt-checklist:taxon:32e7aa052a78e4230e9709d70d8763db	Satyrus ferula	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Satyrus	ferula	species	(Fabricius, 1793)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:b8175b3ef9787391377bd4ef1f866ced	eurobutt-checklist:taxon:b8175b3ef9787391377bd4ef1f866ced	Satyrus virbius	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Satyrus	virbius	species	Herrich-Schäffer, 1844	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:afc34878692cb4e8ce93a4c606513881	eurobutt-checklist:taxon:afc34878692cb4e8ce93a4c606513881	Scolitantides orion	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Scolitantides	orion	species	(Pallas, 1771)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:7378a070112c8a7c99e034802e9dd2be	eurobutt-checklist:taxon:7378a070112c8a7c99e034802e9dd2be	Speyeria aglaja	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Speyeria	aglaja	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:f087ec0ab159007a9ad676b6adc24af0	eurobutt-checklist:taxon:f087ec0ab159007a9ad676b6adc24af0	Spialia orbifer	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Spialia	orbifer	species	(Hübner, 1823)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:acf9a94af28f0ab2cbf84629f868131c	eurobutt-checklist:taxon:acf9a94af28f0ab2cbf84629f868131c	Spialia phlomidis	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Spialia	phlomidis	species	(Herrich-Schäffer, 1845)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:489f746c09b9e85d1bf789a8def1609d	eurobutt-checklist:taxon:489f746c09b9e85d1bf789a8def1609d	Spialia rosae	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Spialia	rosae	species	Hernández-Roldán, Dapporto, Dincă, Vicente & Vila, 2016	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85	eurobutt-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85	Spialia sertorius	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Spialia	sertorius	species	(Hoffmansegg, 1804)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:bb18ec5eddc4a1115f622eddadcaf03c	eurobutt-checklist:taxon:bb18ec5eddc4a1115f622eddadcaf03c	Spialia therapne	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Spialia	therapne	species	(Rambur, 1832)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:c8efc4c3a4c58ff04a1f1b3e6c79d7f3	eurobutt-checklist:taxon:c8efc4c3a4c58ff04a1f1b3e6c79d7f3	Tarucus balkanicus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tarucus	balkanicus	species	(Freyer, 1844)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:29508697ae3b772edae7047a96f57d29	eurobutt-checklist:taxon:29508697ae3b772edae7047a96f57d29	Tarucus theophrastus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tarucus	theophrastus	species	(Fabricius, 1793)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:d35fa06643fa92115021d889f4166b5a	eurobutt-checklist:taxon:d35fa06643fa92115021d889f4166b5a	Thecla betulae	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Thecla	betulae	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:1e5a990ca8507ca8e77d9557959e4626	eurobutt-checklist:taxon:1e5a990ca8507ca8e77d9557959e4626	Thymelicus acteon	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Thymelicus	acteon	species	(Rottemburg, 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:137a0bf8421783eeefd4950395c1ed02	eurobutt-checklist:taxon:137a0bf8421783eeefd4950395c1ed02	Thymelicus christi	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Thymelicus	christi	species	Rebel, 1894	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:52f3d7b283b441835bde257c843bc06f	eurobutt-checklist:taxon:52f3d7b283b441835bde257c843bc06f	Thymelicus hyrax	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Thymelicus	hyrax	species	(Lederer, 1861)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:da9a085f75247815d955a8473b0502e1	eurobutt-checklist:taxon:da9a085f75247815d955a8473b0502e1	Thymelicus lineola	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Thymelicus	lineola	species	(Ochsenheimer, 1808)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b	eurobutt-checklist:taxon:dc2b81460b7d9b4229e9baa6ee0c099b	Thymelicus sylvestris	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Thymelicus	sylvestris	species	(Poda, 1761)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:64ea13e7606f5e912739d22f72ea9007	eurobutt-checklist:taxon:64ea13e7606f5e912739d22f72ea9007	Tomares ballus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tomares	ballus	species	(Fabricius, 1787)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:83a82467dec48bbb95d5a4dee7701c72	eurobutt-checklist:taxon:83a82467dec48bbb95d5a4dee7701c72	Tomares callimachus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tomares	callimachus	species	(Eversmann, 1848)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:64f6e9c6a8f4c147e5c0c88d0c27650d	eurobutt-checklist:taxon:64f6e9c6a8f4c147e5c0c88d0c27650d	Tomares nogelii	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tomares	nogelii	species	(Herrich-Schäffer, 1851)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:4bcf3427480be3ac16da7b35aeb0fb2d	eurobutt-checklist:taxon:4bcf3427480be3ac16da7b35aeb0fb2d	Tongeia fischeri	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Tongeia	fischeri	species	(Eversmann, 1843)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:2896725d078d99cdea60d85bcb447915	eurobutt-checklist:taxon:2896725d078d99cdea60d85bcb447915	Turanana taygetica	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Turanana	taygetica	species	(Rebel, 1902)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed	eurobutt-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed	Vanessa atalanta	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Vanessa	atalanta	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:f5f5f8695854ea72afb3fb0527da57a8	eurobutt-checklist:taxon:f5f5f8695854ea72afb3fb0527da57a8	Vanessa cardui	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Vanessa	cardui	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:177ee2600cf35af8b6f6919ce13cdbc9	eurobutt-checklist:taxon:177ee2600cf35af8b6f6919ce13cdbc9	Vanessa virginiensis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Vanessa	virginiensis	species	(Drury, 1773)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:4fae99015858d7d87bab0456cb357a13	eurobutt-checklist:taxon:4fae99015858d7d87bab0456cb357a13	Vanessa vulcania	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Vanessa	vulcania	species	Godart, 1819	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
